family,candidate_id,reference_type,cutoff,engine_id,segment_id,start_cycle,end_cycle,run_length,start_rul,end_rul,start_region,end_region,start_lead_cycles,end_lead_cycles,maximum_score_in_run,mean_score_in_run
iforest,iforest_n200_ms_0p5,pooled,0.975,91,0,82,135,54,53.0,0.0,middle,near_failure,53,0,1.0,0.9994708994708995
iforest,iforest_n200_ms_0p5,pooled,0.99,1,0,150,150,1,42.0,42.0,middle,middle,42,42,0.9928571428571428,0.9928571428571428
iforest,iforest_n200_ms_0p5,pooled,0.99,1,0,152,152,1,40.0,40.0,middle,middle,40,40,1.0,1.0
iforest,iforest_n200_ms_0p5,pooled,0.99,1,0,154,154,1,38.0,38.0,middle,middle,38,38,0.9928571428571428,0.9928571428571428
iforest,iforest_n200_ms_0p5,pooled,0.99,1,0,156,156,1,36.0,36.0,middle,middle,36,36,0.9956043956043956,0.9956043956043956
iforest,iforest_n200_ms_0p5,pooled,0.99,1,0,159,192,34,33.0,0.0,middle,near_failure,33,0,1.0,0.9997899159663867
iforest,iforest_n200_ms_0p5,pooled,0.99,5,0,7,7,1,262.0,262.0,healthy,healthy,262,262,0.9950549450549452,0.9950549450549452
iforest,iforest_n200_ms_0p5,pooled,0.99,5,0,23,23,1,246.0,246.0,healthy,healthy,246,246,0.9972527472527472,0.9972527472527472
iforest,iforest_n200_ms_0p5,pooled,0.99,5,0,30,30,1,239.0,239.0,healthy,healthy,239,239,0.9967032967032968,0.9967032967032968
iforest,iforest_n200_ms_0p5,pooled,0.99,5,0,71,71,1,198.0,198.0,healthy,healthy,198,198,0.9923076923076924,0.9923076923076924
iforest,iforest_n200_ms_0p5,pooled,0.99,5,0,87,87,1,182.0,182.0,healthy,healthy,182,182,0.9934065934065934,0.9934065934065934
iforest,iforest_n200_ms_0p5,pooled,0.99,5,0,100,100,1,169.0,169.0,healthy,healthy,169,169,0.9945054945054944,0.9945054945054944
iforest,iforest_n200_ms_0p5,pooled,0.99,5,0,173,173,1,96.0,96.0,middle,middle,96,96,0.9912087912087912,0.9912087912087912
iforest,iforest_n200_ms_0p5,pooled,0.99,5,0,181,181,1,88.0,88.0,middle,middle,88,88,0.9967032967032968,0.9967032967032968
iforest,iforest_n200_ms_0p5,pooled,0.99,5,0,189,190,2,80.0,79.0,middle,middle,80,79,0.9961538461538462,0.9953296703296703
iforest,iforest_n200_ms_0p5,pooled,0.99,5,0,193,196,4,76.0,73.0,middle,middle,76,73,0.9928571428571428,0.9921703296703297
iforest,iforest_n200_ms_0p5,pooled,0.99,5,0,199,200,2,70.0,69.0,middle,middle,70,69,0.9994505494505496,0.9964285714285714
iforest,iforest_n200_ms_0p5,pooled,0.99,5,0,203,203,1,66.0,66.0,middle,middle,66,66,0.9956043956043956,0.9956043956043956
iforest,iforest_n200_ms_0p5,pooled,0.99,5,0,207,269,63,62.0,0.0,middle,near_failure,62,0,1.0,0.9991278562707134
iforest,iforest_n200_ms_0p5,pooled,0.99,10,0,16,16,1,206.0,206.0,healthy,healthy,206,206,0.99010989010989,0.99010989010989
iforest,iforest_n200_ms_0p5,pooled,0.99,10,0,43,43,1,179.0,179.0,healthy,healthy,179,179,0.9945054945054944,0.9945054945054944
iforest,iforest_n200_ms_0p5,pooled,0.99,10,0,67,67,1,155.0,155.0,healthy,healthy,155,155,0.9928571428571428,0.9928571428571428
iforest,iforest_n200_ms_0p5,pooled,0.99,10,0,158,158,1,64.0,64.0,middle,middle,64,64,0.9928571428571428,0.9928571428571428
iforest,iforest_n200_ms_0p5,pooled,0.99,10,0,173,173,1,49.0,49.0,middle,middle,49,49,0.9989010989010988,0.9989010989010988
iforest,iforest_n200_ms_0p5,pooled,0.99,10,0,176,177,2,46.0,45.0,middle,middle,46,45,0.9945054945054944,0.9936813186813186
iforest,iforest_n200_ms_0p5,pooled,0.99,10,0,180,180,1,42.0,42.0,middle,middle,42,42,0.9923076923076924,0.9923076923076924
iforest,iforest_n200_ms_0p5,pooled,0.99,10,0,182,222,41,40.0,0.0,middle,near_failure,40,0,1.0,0.9997051728759045
iforest,iforest_n200_ms_0p5,pooled,0.99,11,0,2,2,1,238.0,238.0,healthy,healthy,238,238,0.9934065934065934,0.9934065934065934
iforest,iforest_n200_ms_0p5,pooled,0.99,11,0,14,14,1,226.0,226.0,healthy,healthy,226,226,0.9912087912087912,0.9912087912087912
iforest,iforest_n200_ms_0p5,pooled,0.99,11,0,35,35,1,205.0,205.0,healthy,healthy,205,205,0.9928571428571428,0.9928571428571428
iforest,iforest_n200_ms_0p5,pooled,0.99,11,0,39,39,1,201.0,201.0,healthy,healthy,201,201,0.9923076923076924,0.9923076923076924
iforest,iforest_n200_ms_0p5,pooled,0.99,11,0,159,159,1,81.0,81.0,middle,middle,81,81,0.99010989010989,0.99010989010989
iforest,iforest_n200_ms_0p5,pooled,0.99,11,0,183,184,2,57.0,56.0,middle,middle,57,56,0.9967032967032968,0.993956043956044
iforest,iforest_n200_ms_0p5,pooled,0.99,11,0,187,240,54,53.0,0.0,middle,near_failure,53,0,1.0,0.998962148962149
iforest,iforest_n200_ms_0p5,pooled,0.99,13,0,106,106,1,57.0,57.0,middle,middle,57,57,0.9967032967032968,0.9967032967032968
iforest,iforest_n200_ms_0p5,pooled,0.99,13,0,109,112,4,54.0,51.0,middle,middle,54,51,0.9983516483516484,0.9965659340659341
iforest,iforest_n200_ms_0p5,pooled,0.99,13,0,114,163,50,49.0,0.0,middle,near_failure,49,0,1.0,0.9993516483516484
iforest,iforest_n200_ms_0p5,pooled,0.99,16,0,63,63,1,146.0,146.0,healthy,healthy,146,146,0.9923076923076924,0.9923076923076924
iforest,iforest_n200_ms_0p5,pooled,0.99,16,0,73,73,1,136.0,136.0,healthy,healthy,136,136,0.9923076923076924,0.9923076923076924
iforest,iforest_n200_ms_0p5,pooled,0.99,16,0,78,78,1,131.0,131.0,healthy,healthy,131,131,0.9923076923076924,0.9923076923076924
iforest,iforest_n200_ms_0p5,pooled,0.99,16,0,83,83,1,126.0,126.0,healthy,healthy,126,126,0.9967032967032968,0.9967032967032968
iforest,iforest_n200_ms_0p5,pooled,0.99,16,0,88,88,1,121.0,121.0,middle,middle,121,121,0.9928571428571428,0.9928571428571428
iforest,iforest_n200_ms_0p5,pooled,0.99,16,0,91,91,1,118.0,118.0,middle,middle,118,118,0.9989010989010988,0.9989010989010988
iforest,iforest_n200_ms_0p5,pooled,0.99,16,0,97,97,1,112.0,112.0,middle,middle,112,112,0.9934065934065934,0.9934065934065934
iforest,iforest_n200_ms_0p5,pooled,0.99,16,0,100,101,2,109.0,108.0,middle,middle,109,108,0.9934065934065934,0.9931318681318682
iforest,iforest_n200_ms_0p5,pooled,0.99,16,0,104,105,2,105.0,104.0,middle,middle,105,104,0.9994505494505496,0.9972527472527474
iforest,iforest_n200_ms_0p5,pooled,0.99,16,0,110,110,1,99.0,99.0,middle,middle,99,99,0.99010989010989,0.99010989010989
iforest,iforest_n200_ms_0p5,pooled,0.99,16,0,112,112,1,97.0,97.0,middle,middle,97,97,0.9945054945054944,0.9945054945054944
iforest,iforest_n200_ms_0p5,pooled,0.99,16,0,116,117,2,93.0,92.0,middle,middle,93,92,1.0,0.9994505494505495
iforest,iforest_n200_ms_0p5,pooled,0.99,16,0,120,122,3,89.0,87.0,middle,middle,89,87,1.0,0.9994505494505495
iforest,iforest_n200_ms_0p5,pooled,0.99,16,0,124,126,3,85.0,83.0,middle,middle,85,83,0.9967032967032968,0.9954212454212454
iforest,iforest_n200_ms_0p5,pooled,0.99,16,0,128,209,82,81.0,0.0,middle,near_failure,81,0,1.0,0.9994572500670061
iforest,iforest_n200_ms_0p5,pooled,0.99,27,0,96,96,1,60.0,60.0,middle,middle,60,60,0.9928571428571428,0.9928571428571428
iforest,iforest_n200_ms_0p5,pooled,0.99,27,0,98,98,1,58.0,58.0,middle,middle,58,58,0.9967032967032968,0.9967032967032968
iforest,iforest_n200_ms_0p5,pooled,0.99,27,0,102,103,2,54.0,53.0,middle,middle,54,53,0.9989010989010988,0.9986263736263736
iforest,iforest_n200_ms_0p5,pooled,0.99,27,0,106,107,2,50.0,49.0,middle,middle,50,49,0.9994505494505496,0.9961538461538462
iforest,iforest_n200_ms_0p5,pooled,0.99,27,0,109,113,5,47.0,43.0,middle,middle,47,43,1.0,0.9983516483516484
iforest,iforest_n200_ms_0p5,pooled,0.99,27,0,115,156,42,41.0,0.0,middle,near_failure,41,0,1.0,0.9997121925693354
iforest,iforest_n200_ms_0p5,pooled,0.99,31,0,188,188,1,46.0,46.0,middle,middle,46,46,0.9923076923076924,0.9923076923076924
iforest,iforest_n200_ms_0p5,pooled,0.99,31,0,194,194,1,40.0,40.0,middle,middle,40,40,0.9912087912087912,0.9912087912087912
iforest,iforest_n200_ms_0p5,pooled,0.99,31,0,196,234,39,38.0,0.0,middle,near_failure,38,0,1.0,0.9995209918286841
iforest,iforest_n200_ms_0p5,pooled,0.99,34,0,93,93,1,102.0,102.0,middle,middle,102,102,0.9923076923076924,0.9923076923076924
iforest,iforest_n200_ms_0p5,pooled,0.99,34,0,123,125,3,72.0,70.0,middle,middle,72,70,0.9961538461538462,0.993956043956044
iforest,iforest_n200_ms_0p5,pooled,0.99,34,0,128,128,1,67.0,67.0,middle,middle,67,67,0.9945054945054944,0.9945054945054944
iforest,iforest_n200_ms_0p5,pooled,0.99,34,0,130,134,5,65.0,61.0,middle,middle,65,61,0.9989010989010988,0.995934065934066
iforest,iforest_n200_ms_0p5,pooled,0.99,34,0,136,137,2,59.0,58.0,middle,middle,59,58,0.9989010989010988,0.9958791208791208
iforest,iforest_n200_ms_0p5,pooled,0.99,34,0,139,195,57,56.0,0.0,middle,near_failure,56,0,1.0,0.9996818970503181
iforest,iforest_n200_ms_0p5,pooled,0.99,40,0,86,87,2,102.0,101.0,middle,middle,102,101,0.9983516483516484,0.9950549450549451
iforest,iforest_n200_ms_0p5,pooled,0.99,40,0,95,95,1,93.0,93.0,middle,middle,93,93,0.9994505494505496,0.9994505494505496
iforest,iforest_n200_ms_0p5,pooled,0.99,40,0,98,98,1,90.0,90.0,middle,middle,90,90,0.993956043956044,0.993956043956044
iforest,iforest_n200_ms_0p5,pooled,0.99,40,0,100,100,1,88.0,88.0,middle,middle,88,88,0.9917582417582418,0.9917582417582418
iforest,iforest_n200_ms_0p5,pooled,0.99,40,0,102,102,1,86.0,86.0,middle,middle,86,86,0.9967032967032968,0.9967032967032968
iforest,iforest_n200_ms_0p5,pooled,0.99,40,0,106,108,3,82.0,80.0,middle,middle,82,80,0.9989010989010988,0.9981684981684982
iforest,iforest_n200_ms_0p5,pooled,0.99,40,0,110,110,1,78.0,78.0,middle,middle,78,78,0.9923076923076924,0.9923076923076924
iforest,iforest_n200_ms_0p5,pooled,0.99,40,0,114,114,1,74.0,74.0,middle,middle,74,74,0.9983516483516484,0.9983516483516484
iforest,iforest_n200_ms_0p5,pooled,0.99,40,0,116,188,73,72.0,0.0,middle,near_failure,72,0,1.0,0.9994731296101158
iforest,iforest_n200_ms_0p5,pooled,0.99,41,0,16,16,1,200.0,200.0,healthy,healthy,200,200,0.9912087912087912,0.9912087912087912
iforest,iforest_n200_ms_0p5,pooled,0.99,41,0,35,35,1,181.0,181.0,healthy,healthy,181,181,0.9928571428571428,0.9928571428571428
iforest,iforest_n200_ms_0p5,pooled,0.99,41,0,40,40,1,176.0,176.0,healthy,healthy,176,176,0.9945054945054944,0.9945054945054944
iforest,iforest_n200_ms_0p5,pooled,0.99,41,0,112,112,1,104.0,104.0,middle,middle,104,104,0.9956043956043956,0.9956043956043956
iforest,iforest_n200_ms_0p5,pooled,0.99,41,0,120,120,1,96.0,96.0,middle,middle,96,96,0.9912087912087912,0.9912087912087912
iforest,iforest_n200_ms_0p5,pooled,0.99,41,0,132,132,1,84.0,84.0,middle,middle,84,84,0.993956043956044,0.993956043956044
iforest,iforest_n200_ms_0p5,pooled,0.99,41,0,140,140,1,76.0,76.0,middle,middle,76,76,0.9923076923076924,0.9923076923076924
iforest,iforest_n200_ms_0p5,pooled,0.99,41,0,151,151,1,65.0,65.0,middle,middle,65,65,0.9934065934065934,0.9934065934065934
iforest,iforest_n200_ms_0p5,pooled,0.99,41,0,153,153,1,63.0,63.0,middle,middle,63,63,0.9934065934065934,0.9934065934065934
iforest,iforest_n200_ms_0p5,pooled,0.99,41,0,155,158,4,61.0,58.0,middle,middle,61,58,0.9945054945054944,0.9929945054945055
iforest,iforest_n200_ms_0p5,pooled,0.99,41,0,160,170,11,56.0,46.0,middle,middle,56,46,0.9994505494505496,0.9955544455544456
iforest,iforest_n200_ms_0p5,pooled,0.99,41,0,172,216,45,44.0,0.0,middle,near_failure,44,0,1.0,0.9996459096459097
iforest,iforest_n200_ms_0p5,pooled,0.99,45,0,9,9,1,149.0,149.0,healthy,healthy,149,149,0.9994505494505496,0.9994505494505496
iforest,iforest_n200_ms_0p5,pooled,0.99,45,0,17,17,1,141.0,141.0,healthy,healthy,141,141,0.9912087912087912,0.9912087912087912
iforest,iforest_n200_ms_0p5,pooled,0.99,45,0,27,27,1,131.0,131.0,healthy,healthy,131,131,0.9923076923076924,0.9923076923076924
iforest,iforest_n200_ms_0p5,pooled,0.99,45,0,84,84,1,74.0,74.0,middle,middle,74,74,0.9934065934065934,0.9934065934065934
iforest,iforest_n200_ms_0p5,pooled,0.99,45,0,100,100,1,58.0,58.0,middle,middle,58,58,0.9934065934065934,0.9934065934065934
iforest,iforest_n200_ms_0p5,pooled,0.99,45,0,113,114,2,45.0,44.0,middle,middle,45,44,0.9928571428571428,0.9914835164835164
iforest,iforest_n200_ms_0p5,pooled,0.99,45,0,116,116,1,42.0,42.0,middle,middle,42,42,0.9967032967032968,0.9967032967032968
iforest,iforest_n200_ms_0p5,pooled,0.99,45,0,118,118,1,40.0,40.0,middle,middle,40,40,0.9961538461538462,0.9961538461538462
iforest,iforest_n200_ms_0p5,pooled,0.99,45,0,122,124,3,36.0,34.0,middle,middle,36,34,0.9994505494505496,0.9970695970695972
iforest,iforest_n200_ms_0p5,pooled,0.99,45,0,127,158,32,31.0,0.0,middle,near_failure,31,0,1.0,0.9996737637362638
iforest,iforest_n200_ms_0p5,pooled,0.99,46,0,31,31,1,225.0,225.0,healthy,healthy,225,225,0.9923076923076924,0.9923076923076924
iforest,iforest_n200_ms_0p5,pooled,0.99,46,0,64,64,1,192.0,192.0,healthy,healthy,192,192,0.99010989010989,0.99010989010989
iforest,iforest_n200_ms_0p5,pooled,0.99,46,0,84,84,1,172.0,172.0,healthy,healthy,172,172,0.9928571428571428,0.9928571428571428
iforest,iforest_n200_ms_0p5,pooled,0.99,46,0,210,211,2,46.0,45.0,middle,middle,46,45,0.9967032967032968,0.9945054945054946
iforest,iforest_n200_ms_0p5,pooled,0.99,46,0,213,213,1,43.0,43.0,middle,middle,43,43,0.9934065934065934,0.9934065934065934
iforest,iforest_n200_ms_0p5,pooled,0.99,46,0,216,256,41,40.0,0.0,middle,near_failure,40,0,1.0,0.9996113642455107
iforest,iforest_n200_ms_0p5,pooled,0.99,54,0,174,174,1,83.0,83.0,middle,middle,83,83,0.9950549450549452,0.9950549450549452
iforest,iforest_n200_ms_0p5,pooled,0.99,54,0,180,183,4,77.0,74.0,middle,middle,77,74,0.9994505494505496,0.9957417582417583
iforest,iforest_n200_ms_0p5,pooled,0.99,54,0,186,186,1,71.0,71.0,middle,middle,71,71,0.9994505494505496,0.9994505494505496
iforest,iforest_n200_ms_0p5,pooled,0.99,54,0,198,257,60,59.0,0.0,middle,near_failure,59,0,1.0,0.9992673992673993
iforest,iforest_n200_ms_0p5,pooled,0.99,74,0,128,128,1,38.0,38.0,middle,middle,38,38,0.9989010989010988,0.9989010989010988
iforest,iforest_n200_ms_0p5,pooled,0.99,74,0,132,132,1,34.0,34.0,middle,middle,34,34,0.9923076923076924,0.9923076923076924
iforest,iforest_n200_ms_0p5,pooled,0.99,74,0,134,134,1,32.0,32.0,middle,middle,32,32,0.9967032967032968,0.9967032967032968
iforest,iforest_n200_ms_0p5,pooled,0.99,74,0,136,166,31,30.0,0.0,near_failure,near_failure,30,0,1.0,0.9989719957461893
iforest,iforest_n200_ms_0p5,pooled,0.99,77,0,23,23,1,131.0,131.0,healthy,healthy,131,131,0.9945054945054944,0.9945054945054944
iforest,iforest_n200_ms_0p5,pooled,0.99,77,0,35,35,1,119.0,119.0,middle,middle,119,119,0.9917582417582418,0.9917582417582418
iforest,iforest_n200_ms_0p5,pooled,0.99,77,0,89,89,1,65.0,65.0,middle,middle,65,65,0.9923076923076924,0.9923076923076924
iforest,iforest_n200_ms_0p5,pooled,0.99,77,0,94,95,2,60.0,59.0,middle,middle,60,59,0.9928571428571428,0.9928571428571428
iforest,iforest_n200_ms_0p5,pooled,0.99,77,0,99,99,1,55.0,55.0,middle,middle,55,55,0.9967032967032968,0.9967032967032968
iforest,iforest_n200_ms_0p5,pooled,0.99,77,0,105,105,1,49.0,49.0,middle,middle,49,49,0.9950549450549452,0.9950549450549452
iforest,iforest_n200_ms_0p5,pooled,0.99,77,0,107,107,1,47.0,47.0,middle,middle,47,47,0.9934065934065934,0.9934065934065934
iforest,iforest_n200_ms_0p5,pooled,0.99,77,0,109,109,1,45.0,45.0,middle,middle,45,45,0.9917582417582418,0.9917582417582418
iforest,iforest_n200_ms_0p5,pooled,0.99,77,0,111,111,1,43.0,43.0,middle,middle,43,43,0.9917582417582418,0.9917582417582418
iforest,iforest_n200_ms_0p5,pooled,0.99,77,0,113,113,1,41.0,41.0,middle,middle,41,41,1.0,1.0
iforest,iforest_n200_ms_0p5,pooled,0.99,77,0,115,118,4,39.0,36.0,middle,middle,39,36,1.0,0.9973901098901099
iforest,iforest_n200_ms_0p5,pooled,0.99,77,0,120,154,35,34.0,0.0,middle,near_failure,34,0,1.0,0.9994191522762951
iforest,iforest_n200_ms_0p5,pooled,0.99,78,0,1,4,4,230.0,227.0,healthy,healthy,230,227,0.9989010989010988,0.9972527472527473
iforest,iforest_n200_ms_0p5,pooled,0.99,78,0,11,11,1,220.0,220.0,healthy,healthy,220,220,0.9961538461538462,0.9961538461538462
iforest,iforest_n200_ms_0p5,pooled,0.99,78,0,20,20,1,211.0,211.0,healthy,healthy,211,211,0.993956043956044,0.993956043956044
iforest,iforest_n200_ms_0p5,pooled,0.99,78,0,35,35,1,196.0,196.0,healthy,healthy,196,196,0.9928571428571428,0.9928571428571428
iforest,iforest_n200_ms_0p5,pooled,0.99,78,0,45,45,1,186.0,186.0,healthy,healthy,186,186,0.9989010989010988,0.9989010989010988
iforest,iforest_n200_ms_0p5,pooled,0.99,78,0,181,181,1,50.0,50.0,middle,middle,50,50,0.9917582417582418,0.9917582417582418
iforest,iforest_n200_ms_0p5,pooled,0.99,78,0,187,188,2,44.0,43.0,middle,middle,44,43,0.9961538461538462,0.9956043956043956
iforest,iforest_n200_ms_0p5,pooled,0.99,78,0,190,191,2,41.0,40.0,middle,middle,41,40,0.9989010989010988,0.9950549450549451
iforest,iforest_n200_ms_0p5,pooled,0.99,78,0,193,193,1,38.0,38.0,middle,middle,38,38,0.9923076923076924,0.9923076923076924
iforest,iforest_n200_ms_0p5,pooled,0.99,78,0,195,231,37,36.0,0.0,middle,near_failure,36,0,1.0,0.9998960498960499
iforest,iforest_n200_ms_0p5,pooled,0.99,81,0,84,84,1,156.0,156.0,healthy,healthy,156,156,0.9912087912087912,0.9912087912087912
iforest,iforest_n200_ms_0p5,pooled,0.99,81,0,157,157,1,83.0,83.0,middle,middle,83,83,0.9923076923076924,0.9923076923076924
iforest,iforest_n200_ms_0p5,pooled,0.99,81,0,168,169,2,72.0,71.0,middle,middle,72,71,0.9934065934065934,0.9934065934065934
iforest,iforest_n200_ms_0p5,pooled,0.99,81,0,175,179,5,65.0,61.0,middle,middle,65,61,0.9994505494505496,0.9951648351648352
iforest,iforest_n200_ms_0p5,pooled,0.99,81,0,181,182,2,59.0,58.0,middle,middle,59,58,0.9994505494505496,0.9980769230769232
iforest,iforest_n200_ms_0p5,pooled,0.99,81,0,184,187,4,56.0,53.0,middle,middle,56,53,1.0,0.9987637362637363
iforest,iforest_n200_ms_0p5,pooled,0.99,81,0,189,240,52,51.0,0.0,middle,near_failure,51,0,1.0,0.9999049027895182
iforest,iforest_n200_ms_0p5,pooled,0.99,89,0,1,1,1,216.0,216.0,healthy,healthy,216,216,0.9923076923076924,0.9923076923076924
iforest,iforest_n200_ms_0p5,pooled,0.99,89,0,4,4,1,213.0,213.0,healthy,healthy,213,213,0.9945054945054944,0.9945054945054944
iforest,iforest_n200_ms_0p5,pooled,0.99,89,0,17,17,1,200.0,200.0,healthy,healthy,200,200,0.9934065934065934,0.9934065934065934
iforest,iforest_n200_ms_0p5,pooled,0.99,89,0,175,176,2,42.0,41.0,middle,middle,42,41,0.9928571428571428,0.9928571428571428
iforest,iforest_n200_ms_0p5,pooled,0.99,89,0,178,178,1,39.0,39.0,middle,middle,39,39,0.9989010989010988,0.9989010989010988
iforest,iforest_n200_ms_0p5,pooled,0.99,89,0,181,217,37,36.0,0.0,middle,near_failure,36,0,1.0,0.9996138996138997
iforest,iforest_n200_ms_0p5,pooled,0.99,91,0,42,42,1,93.0,93.0,middle,middle,93,93,0.9989010989010988,0.9989010989010988
iforest,iforest_n200_ms_0p5,pooled,0.99,91,0,44,44,1,91.0,91.0,middle,middle,91,91,0.9917582417582418,0.9917582417582418
iforest,iforest_n200_ms_0p5,pooled,0.99,91,0,52,52,1,83.0,83.0,middle,middle,83,83,0.9928571428571428,0.9928571428571428
iforest,iforest_n200_ms_0p5,pooled,0.99,91,0,55,56,2,80.0,79.0,middle,middle,80,79,0.9961538461538462,0.993956043956044
iforest,iforest_n200_ms_0p5,pooled,0.99,91,0,59,59,1,76.0,76.0,middle,middle,76,76,0.9928571428571428,0.9928571428571428
iforest,iforest_n200_ms_0p5,pooled,0.99,91,0,65,65,1,70.0,70.0,middle,middle,70,70,0.9912087912087912,0.9912087912087912
iforest,iforest_n200_ms_0p5,pooled,0.99,91,0,70,71,2,65.0,64.0,middle,middle,65,64,0.9945054945054944,0.9928571428571429
iforest,iforest_n200_ms_0p5,pooled,0.99,91,0,73,73,1,62.0,62.0,middle,middle,62,62,0.9956043956043956,0.9956043956043956
iforest,iforest_n200_ms_0p5,pooled,0.99,91,0,75,80,6,60.0,55.0,middle,middle,60,55,1.0,0.9987179487179487
iforest,iforest_n200_ms_0p5,pooled,0.99,91,0,82,89,8,53.0,46.0,middle,middle,53,46,1.0,0.9990384615384615
iforest,iforest_n200_ms_0p5,pooled,0.99,91,0,91,135,45,44.0,0.0,middle,near_failure,44,0,1.0,0.99996336996337
iforest,iforest_n200_ms_0p5,engine_balanced,0.9,1,0,28,28,1,164.0,164.0,healthy,healthy,164,164,0.9421296296296297,0.9421296296296297
iforest,iforest_n200_ms_0p5,engine_balanced,0.9,1,0,132,132,1,60.0,60.0,middle,middle,60,60,0.9560185185185184,0.9560185185185184
iforest,iforest_n200_ms_0p5,engine_balanced,0.9,1,0,141,142,2,51.0,50.0,middle,middle,51,50,0.9236111111111112,0.9201388888888888
iforest,iforest_n200_ms_0p5,engine_balanced,0.9,1,0,145,145,1,47.0,47.0,middle,middle,47,47,0.9398148148148148,0.9398148148148148
iforest,iforest_n200_ms_0p5,engine_balanced,0.9,1,0,149,192,44,43.0,0.0,middle,near_failure,43,0,1.0,0.9956334175084174
iforest,iforest_n200_ms_0p5,engine_balanced,0.9,5,0,7,7,1,262.0,262.0,healthy,healthy,262,262,0.9930555555555556,0.9930555555555556
iforest,iforest_n200_ms_0p5,engine_balanced,0.9,5,0,10,10,1,259.0,259.0,healthy,healthy,259,259,0.9837962962962964,0.9837962962962964
iforest,iforest_n200_ms_0p5,engine_balanced,0.9,5,0,12,13,2,257.0,256.0,healthy,healthy,257,256,0.9699074074074074,0.9548611111111112
iforest,iforest_n200_ms_0p5,engine_balanced,0.9,5,0,16,16,1,253.0,253.0,healthy,healthy,253,253,0.9166666666666666,0.9166666666666666
iforest,iforest_n200_ms_0p5,engine_balanced,0.9,5,0,23,23,1,246.0,246.0,healthy,healthy,246,246,1.0,1.0
iforest,iforest_n200_ms_0p5,engine_balanced,0.9,5,0,27,27,1,242.0,242.0,healthy,healthy,242,242,0.9814814814814816,0.9814814814814816
iforest,iforest_n200_ms_0p5,engine_balanced,0.9,5,0,29,30,2,240.0,239.0,healthy,healthy,240,239,0.9976851851851852,0.9895833333333335
iforest,iforest_n200_ms_0p5,engine_balanced,0.9,5,0,34,34,1,235.0,235.0,healthy,healthy,235,235,0.9699074074074074,0.9699074074074074
iforest,iforest_n200_ms_0p5,engine_balanced,0.9,5,0,41,41,1,228.0,228.0,healthy,healthy,228,228,0.9560185185185184,0.9560185185185184
iforest,iforest_n200_ms_0p5,engine_balanced,0.9,5,0,45,45,1,224.0,224.0,healthy,healthy,224,224,0.9074074074074074,0.9074074074074074
iforest,iforest_n200_ms_0p5,engine_balanced,0.9,5,0,47,48,2,222.0,221.0,healthy,healthy,222,221,0.9421296296296297,0.9386574074074074
